id,prog_agriculture,prog_resources,prog_architecture,prog_ethnic_cultural_gender,prog_communication,prog_communications_technology,prog_computer,prog_personal_culinary,prog_education,prog_engineering,prog_engineering_technology,prog_language,prog_family_consumer_science,prog_legal,prog_english,prog_humanities,prog_library,prog_biological,prog_mathematics,prog_military,prog_multidiscipline,prog_parks_recreation_fitness,prog_philosophy_religious,prog_theology_religious_vocation,prog_physical_science,prog_science_technology,prog_psychology,prog_security_law_enforcement,prog_public_administration_social_service,prog_social_science,prog_construction,prog_mechanic_repair_technology,prog_precision_production,prog_transportation,prog_visual_performing,prog_health,prog_business_marketing,prog_history,programs_offered,top_programs
101736,0.0,0.0,0.0,0.0,0.0,0.0,0.0517,0.042,0.0,0.0,0.0436,0.0,0.0153,0.0,0.0,0.2973,0.0,0.0,0.0,0.0,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0727,0.0549,0.1785,0.0,0.0,0.1842,0.0178,0.0,"Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Multidisciplinary Studies, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (30%), Health Professions (18%), Precision Production (18%)"
101879,0.0,0.0,0.0139,0.0,0.0278,0.0,0.0253,0.0,0.1111,0.0,0.0123,0.0114,0.0106,0.0,0.018,0.0,0.0,0.0359,0.0065,0.0,0.0645,0.0539,0.0,0.0,0.0033,0.0,0.0458,0.0327,0.0343,0.0564,0.0,0.0,0.0,0.0,0.0572,0.1348,0.2247,0.0196,"Architecture, Biological Sciences, Business & Marketing, Communication, Computer Science, Education, Engineering Technology, English, Family & Consumer Science, Foreign Languages, Health Professions, History, Mathematics & Statistics, Multidisciplinary Studies, Parks, Recreation & Fitness, Physical Sciences, Psychology, Public Administration, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Business & Marketing (22%), Health Professions (13%), Education (11%)"
101897,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.036,0.0,0.0,0.0621,0.0,0.0307,0.0,0.0,0.2682,0.0,0.0,0.0,0.0,0.2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0,0.0,0.0077,0.0904,0.0307,0.0,0.0,0.1663,0.0383,0.0,"Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Multidisciplinary Studies, Precision Production, Security & Law Enforcement","Liberal Arts/Humanities (27%), Multidisciplinary Studies (23%), Health Professions (17%)"
101912,0.0,0.0,0.0,0.0,0.0366,0.0,0.0419,0.0,0.0419,0.0,0.0,0.0314,0.0,0.0,0.0,0.1414,0.0,0.2094,0.0052,0.0,0.0052,0.0,0.0,0.0838,0.0,0.0,0.0576,0.0,0.0419,0.0262,0.0,0.0,0.0,0.0,0.0471,0.1623,0.0681,0.0,"Biological Sciences, Business & Marketing, Communication, Computer Science, Education, Foreign Languages, Health Professions, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Psychology, Public Administration, Social Sciences, Theology, Visual & Performing Arts","Biological Sciences (21%), Health Professions (16%), Liberal Arts/Humanities (14%)"
101994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941,0.125,0.0,0.0,0.375,0.0368,0.0,"Business & Marketing, Culinary/Personal Services, Health Professions, Mechanic & Repair, Multidisciplinary Studies, Precision Production","Health Professions (38%), Mechanic & Repair (29%), Culinary/Personal Services (16%)"
102030,0.0,0.0,0.0,0.0,0.0,0.006,0.0097,0.0568,0.0,0.0,0.1415,0.0,0.0218,0.0,0.0,0.1669,0.0,0.0,0.0,0.0,0.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0073,0.0266,0.3591,0.0,0.162,0.0085,0.0,"Business & Marketing, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Multidisciplinary Studies, Precision Production, Transportation","Transportation (36%), Liberal Arts/Humanities (17%), Health Professions (16%)"
102049,0.0,0.0036,0.0,0.0,0.0609,0.0,0.0119,0.0,0.0513,0.0036,0.0,0.0036,0.0561,0.0095,0.0215,0.0012,0.0,0.0286,0.0095,0.0,0.0036,0.0239,0.0084,0.0131,0.0024,0.0,0.0286,0.0,0.0048,0.0322,0.0,0.0,0.0,0.0,0.074,0.3365,0.1993,0.0119,"Biological Sciences, Business & Marketing, Communication, Computer Science, Education, Engineering, English, Family & Consumer Science, Foreign Languages, Health Professions, History, Legal Studies, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Public Administration, Social Sciences, Theology, Visual & Performing Arts","Health Professions (34%), Business & Marketing (20%), Visual & Performing Arts (7%)"
102058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,"Business & Marketing, Theology","Theology (88%), Business & Marketing (12%)"
102067,0.0,0.0,0.0,0.0,0.0,0.0,0.0122,0.1015,0.0,0.0,0.0495,0.0,0.0438,0.0,0.0,0.1575,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373,0.2094,0.0869,0.0,0.0,0.1721,0.125,0.0,"Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Parks, Recreation & Fitness, Precision Production","Mechanic & Repair (21%), Health Professions (17%), Liberal Arts/Humanities (16%)"
102076,0.0,0.0,0.0,0.0,0.0,0.0,0.0496,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.6714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091,0.0,0.0,0.0,0.0496,0.1119,0.0,"Business & Marketing, Computer Science, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair","Liberal Arts/Humanities (67%), Business & Marketing (11%), Mechanic & Repair (11%)"
102094,0.0,0.0,0.0,0.0,0.0259,0.0,0.0545,0.0,0.0492,0.0851,0.0,0.0037,0.0,0.0,0.0079,0.0,0.0,0.1301,0.0058,0.0,0.0492,0.0127,0.0021,0.0,0.0085,0.0021,0.0497,0.0233,0.0122,0.0222,0.0,0.0,0.0,0.0,0.0291,0.3189,0.0994,0.0085,"Biological Sciences, Business & Marketing, Communication, Computer Science, Education, Engineering, English, Foreign Languages, Health Professions, History, Mathematics & Statistics, Multidisciplinary Studies, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Public Administration, Science Technology, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Health Professions (32%), Biological Sciences (13%), Business & Marketing (10%)"
102234,0.0,0.0,0.0,0.0,0.0548,0.0,0.0,0.0,0.0502,0.0,0.0,0.0046,0.0,0.0,0.0274,0.0594,0.0,0.0959,0.0274,0.0,0.0,0.0,0.0457,0.0,0.0,0.0,0.0913,0.0,0.0,0.0685,0.0,0.0,0.0,0.0,0.0274,0.1279,0.3014,0.0183,"Biological Sciences, Business & Marketing, Communication, Education, English, Foreign Languages, Health Professions, History, Liberal Arts/Humanities, Mathematics & Statistics, Philosophy & Religious Studies, Psychology, Social Sciences, Visual & Performing Arts","Business & Marketing (30%), Health Professions (13%), Biological Sciences (10%)"
102270,0.0,0.0,0.0,0.0,0.0638,0.0,0.0,0.0,0.1596,0.0,0.0,0.0,0.0,0.0,0.0319,0.0745,0.0,0.1383,0.0,0.0,0.0,0.0,0.0106,0.0106,0.0,0.0,0.1277,0.1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0,0.2553,0.0,"Biological Sciences, Business & Marketing, Communication, Education, English, Liberal Arts/Humanities, Philosophy & Religious Studies, Psychology, Security & Law Enforcement, Theology, Visual & Performing Arts","Business & Marketing (26%), Education (16%), Biological Sciences (14%)"
102298,0.0,0.0,0.0,0.0,0.0486,0.0,0.0486,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0139,0.1458,0.0,0.0625,0.0069,0.0,0.0,0.0,0.0,0.0,0.0139,0.0,0.1597,0.0,0.0417,0.0694,0.0,0.0,0.0,0.0,0.0347,0.0,0.3125,0.0,"Biological Sciences, Business & Marketing, Communication, Computer Science, Education, English, Liberal Arts/Humanities, Mathematics & Statistics, Physical Sciences, Psychology, Public Administration, Social Sciences, Visual & Performing Arts","Business & Marketing (31%), Psychology (16%), Liberal Arts/Humanities (15%)"
102313,0.0,0.0,0.0,0.0,0.0,0.0619,0.0859,0.0997,0.0,0.0,0.299,0.0,0.0687,0.0,0.0,0.0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0378,0.0,0.0,0.0,0.2405,0.0137,0.0,"Business & Marketing, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair","Engineering Technology (30%), Health Professions (24%), Culinary/Personal Services (10%)"
102368,0.0,0.0034,0.0,0.0,0.0401,0.0,0.0478,0.0,0.0634,0.0,0.0065,0.0052,0.0,0.0,0.0086,0.0625,0.0,0.0323,0.0009,0.0,0.0849,0.0207,0.0,0.0,0.0,0.0,0.1056,0.0556,0.0871,0.047,0.0,0.0,0.0,0.0,0.022,0.1125,0.1823,0.0116,"Biological Sciences, Business & Marketing, Communication, Computer Science, Education, Engineering Technology, English, Foreign Languages, Health Professions, History, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Psychology, Public Administration, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Business & Marketing (18%), Health Professions (11%), Psychology (11%)"
102377,0.161,0.0098,0.0244,0.0,0.0341,0.0,0.022,0.0,0.0195,0.1585,0.0,0.0,0.0098,0.0,0.0098,0.0049,0.0,0.1049,0.0024,0.0,0.0,0.0,0.0,0.0,0.0146,0.0,0.0488,0.0,0.0146,0.0317,0.0293,0.0,0.0,0.0,0.0049,0.1537,0.1317,0.0098,"Agriculture, Architecture, Biological Sciences, Business & Marketing, Communication, Computer Science, Construction Trades, Education, Engineering, English, Family & Consumer Science, Health Professions, History, Liberal Arts/Humanities, Mathematics & Statistics, Natural Resources, Physical Sciences, Psychology, Public Administration, Social Sciences, Visual & Performing Arts","Agriculture (16%), Engineering (16%), Health Professions (15%)"
102395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Education, Parks, Recreation & Fitness","Parks, Recreation & Fitness (60%), Education (40%)"
102429,0.0,0.0079,0.0,0.0,0.0,0.0,0.057,0.019,0.0,0.0,0.0396,0.0,0.0206,0.0,0.0,0.1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669,0.0142,0.0926,0.1559,0.0,0.2753,0.0103,0.0,"Business & Marketing, Computer Science, Construction Trades, Culinary/Personal Services, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Natural Resources, Precision Production, Transportation","Health Professions (28%), Construction Trades (17%), Transportation (16%)"
102553,0.0028,0.0055,0.0,0.0021,0.0104,0.0,0.0243,0.0083,0.0014,0.0416,0.0326,0.0083,0.0076,0.0083,0.0187,0.1186,0.0,0.0312,0.0021,0.0,0.0312,0.0111,0.0021,0.0,0.0111,0.016,0.0347,0.0194,0.0215,0.0215,0.0021,0.0423,0.0125,0.0229,0.0166,0.2642,0.129,0.018,"Agriculture, Biological Sciences, Business & Marketing, Communication, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, English, Ethnic/Cultural/Gender Studies, Family & Consumer Science, Foreign Languages, Health Professions, History, Legal Studies, Liberal Arts/Humanities, Mathematics & Statistics, Mechanic & Repair, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Precision Production, Psychology, Public Administration, Science Technology, Security & Law Enforcement, Social Sciences, Transportation, Visual & Performing Arts","Health Professions (26%), Business & Marketing (13%), Liberal Arts/Humanities (12%)"
102580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Theology,Theology (100%)
102614,0.0012,0.0231,0.0,0.0046,0.0069,0.0,0.0196,0.0173,0.045,0.0531,0.03,0.0104,0.0254,0.0069,0.0081,0.083,0.0,0.0323,0.0035,0.0,0.075,0.0127,0.0023,0.0,0.0104,0.0,0.0415,0.0842,0.0404,0.0219,0.0035,0.0531,0.0092,0.0023,0.0173,0.12,0.1303,0.0058,"Agriculture, Biological Sciences, Business & Marketing, Communication, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, English, Ethnic/Cultural/Gender Studies, Family & Consumer Science, Foreign Languages, Health Professions, History, Legal Studies, Liberal Arts/Humanities, Mathematics & Statistics, Mechanic & Repair, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Precision Production, Psychology, Public Administration, Security & Law Enforcement, Social Sciences, Transportation, Visual & Performing Arts","Business & Marketing (13%), Health Professions (12%), Security & Law Enforcement (8%)"
102632,0.0,0.0686,0.0,0.0086,0.0,0.0,0.0,0.0,0.08,0.0,0.0029,0.0057,0.0,0.0,0.0143,0.0657,0.0,0.04,0.0086,0.0,0.0457,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0,0.0371,0.0029,0.06,0.0429,0.04,0.0,0.1771,0.1886,0.0,"Biological Sciences, Business & Marketing, Construction Trades, Education, Engineering Technology, English, Ethnic/Cultural/Gender Studies, Foreign Languages, Health Professions, Liberal Arts/Humanities, Mathematics & Statistics, Mechanic & Repair, Multidisciplinary Studies, Natural Resources, Precision Production, Security & Law Enforcement, Social Sciences, Transportation","Business & Marketing (19%), Health Professions (18%), Security & Law Enforcement (11%)"
102669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374,0.0187,0.0,0.0,0.0,0.0,0.0935,0.0561,0.0,0.0,0.0,0.0,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701,0.1869,0.0,"Business & Marketing, English, Health Professions, Liberal Arts/Humanities, Multidisciplinary Studies, Parks, Recreation & Fitness, Psychology","Health Professions (57%), Business & Marketing (19%), Multidisciplinary Studies (9%)"
102711,0.0,0.0,0.0,0.0,0.0,0.0,0.1277,0.0851,0.0,0.0,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.2021,0.0,0.0,0.0,0.1596,0.0,"Business & Marketing, Computer Science, Culinary/Personal Services, Engineering Technology, Mechanic & Repair, Multidisciplinary Studies, Precision Production","Mechanic & Repair (27%), Precision Production (20%), Business & Marketing (16%)"
102845,0.0278,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.027,0.1186,0.0466,0.0,0.0,0.6827,0.067,0.0,"Agriculture, Business & Marketing, Computer Science, Construction Trades, Engineering Technology, Health Professions, Mechanic & Repair, Precision Production, Security & Law Enforcement","Health Professions (68%), Mechanic & Repair (12%), Business & Marketing (7%)"
103501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8344,0.1656,0.0,"Business & Marketing, Health Professions","Health Professions (83%), Business & Marketing (17%)"
103741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Culinary/Personal Services,Culinary/Personal Services (100%)
103893,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,0.0,0.0,0.0,0.8702,0.0,0.0,"Agriculture, Construction Trades, Health Professions, Mechanic & Repair","Health Professions (87%), Agriculture (6%), Construction Trades (3%)"
103909,0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973,0.0,0.0,"Agriculture, Health Professions","Health Professions (90%), Agriculture (10%)"
103927,0.0935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065,0.0,0.0,"Agriculture, Health Professions","Health Professions (91%), Agriculture (9%)"
103954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Culinary/Personal Services,Culinary/Personal Services (100%)
103963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854,0.3171,0.0,0.0,0.0,0.0081,0.0,"Business & Marketing, Engineering Technology, Mechanic & Repair, Precision Production","Mechanic & Repair (59%), Precision Production (32%), Engineering Technology (9%)"
104090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976,0.0024,0.0,"Business & Marketing, Health Professions","Health Professions (100%), Business & Marketing (0%)"
104151,0.0002,0.0113,0.014,0.0043,0.0417,0.0056,0.0639,0.0,0.0467,0.0839,0.0106,0.0056,0.0101,0.0072,0.0127,0.0047,0.0,0.0784,0.012,0.0,0.0351,0.0213,0.0042,0.0,0.0109,0.0026,0.0593,0.024,0.0193,0.0517,0.0,0.0,0.0,0.0061,0.042,0.0683,0.2361,0.0062,"Agriculture, Architecture, Biological Sciences, Business & Marketing, Communication, Communications Technology, Computer Science, Education, Engineering, Engineering Technology, English, Ethnic/Cultural/Gender Studies, Family & Consumer Science, Foreign Languages, Health Professions, History, Legal Studies, Liberal Arts/Humanities, Mathematics & Statistics, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Public Administration, Science Technology, Security & Law Enforcement, Social Sciences, Transportation, Visual & Performing Arts","Business & Marketing (24%), Engineering (8%), Biological Sciences (8%)"
104160,0.0084,0.0005,0.0,0.0005,0.0005,0.0005,0.0216,0.0069,0.0317,0.0158,0.019,0.0005,0.0116,0.0037,0.0032,0.5557,0.0,0.0063,0.009,0.0,0.0,0.0069,0.0005,0.0,0.0084,0.0,0.0,0.0501,0.0,0.0449,0.0628,0.0121,0.009,0.0,0.0079,0.0681,0.0317,0.0021,"Agriculture, Biological Sciences, Business & Marketing, Communication, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, English, Ethnic/Cultural/Gender Studies, Family & Consumer Science, Foreign Languages, Health Professions, History, Legal Studies, Liberal Arts/Humanities, Mathematics & Statistics, Mechanic & Repair, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Precision Production, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Liberal Arts/Humanities (56%), Health Professions (7%), Construction Trades (6%)"
104179,0.0239,0.0169,0.0159,0.0064,0.038,0.0,0.0558,0.0,0.0318,0.0654,0.0028,0.0186,0.0139,0.0196,0.0136,0.0059,0.0,0.0962,0.0145,0.0372,0.0639,0.0036,0.0035,0.0,0.0218,0.0053,0.0742,0.019,0.0051,0.0516,0.0,0.0,0.0,0.0,0.0334,0.0881,0.1459,0.0081,"Agriculture, Architecture, Biological Sciences, Business & Marketing, Communication, Computer Science, Education, Engineering, Engineering Technology, English, Ethnic/Cultural/Gender Studies, Family & Consumer Science, Foreign Languages, Health Professions, History, Legal Studies, Liberal Arts/Humanities, Mathematics & Statistics, Military Studies, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Public Administration, Science Technology, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Business & Marketing (15%), Biological Sciences (10%), Health Professions (9%)"
104346,0.0056,0.0,0.0,0.0,0.0048,0.0048,0.0129,0.0507,0.0716,0.0,0.0499,0.0,0.0282,0.0,0.0,0.3572,0.0,0.0,0.0,0.0,0.0531,0.004,0.0,0.0,0.0016,0.0,0.0,0.0265,0.0,0.0,0.1006,0.0088,0.0225,0.0177,0.0177,0.1327,0.029,0.0,"Agriculture, Business & Marketing, Communication, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering Technology, Family & Consumer Science, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Multidisciplinary Studies, Parks, Recreation & Fitness, Physical Sciences, Precision Production, Security & Law Enforcement, Transportation, Visual & Performing Arts","Liberal Arts/Humanities (36%), Health Professions (13%), Construction Trades (10%)"
104391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"Culinary/Personal Services, Health Professions","Culinary/Personal Services (90%), Health Professions (10%)"
104425,0.0005,0.0,0.0,0.0,0.001,0.0065,0.0282,0.0096,0.0126,0.0025,0.001,0.0,0.0,0.0,0.0,0.1772,0.0,0.004,0.0,0.4917,0.0,0.0045,0.0,0.0,0.0005,0.0,0.0,0.0262,0.0146,0.0086,0.0045,0.0388,0.0116,0.0055,0.0075,0.1248,0.0181,0.0,"Agriculture, Biological Sciences, Business & Marketing, Communication, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering, Engineering Technology, Health Professions, Liberal Arts/Humanities, Mechanic & Repair, Military Studies, Parks, Recreation & Fitness, Physical Sciences, Precision Production, Public Administration, Security & Law Enforcement, Social Sciences, Transportation, Visual & Performing Arts","Military Studies (49%), Liberal Arts/Humanities (18%), Health Professions (12%)"
104443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Culinary/Personal Services,Culinary/Personal Services (100%)
104568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Culinary/Personal Services,Culinary/Personal Services (100%)
104577,0.0,0.0,0.0,0.0,0.0,0.0045,0.0054,0.0324,0.0288,0.0,0.0153,0.0018,0.0,0.0,0.0027,0.1853,0.0,0.0009,0.0018,0.0,0.0243,0.009,0.0,0.0,0.0018,0.0,0.0063,0.0108,0.0,0.0045,0.0594,0.2545,0.0297,0.0,0.0162,0.1853,0.1196,0.0,"Biological Sciences, Business & Marketing, Communications Technology, Computer Science, Construction Trades, Culinary/Personal Services, Education, Engineering Technology, English, Foreign Languages, Health Professions, Liberal Arts/Humanities, Mathematics & Statistics, Mechanic & Repair, Multidisciplinary Studies, Parks, Recreation & Fitness, Physical Sciences, Precision Production, Psychology, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Mechanic & Repair (25%), Liberal Arts/Humanities (19%), Health Professions (19%)"
104586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0212,0.0783,0.0,0.1501,0.0,0.0,0.0,0.2757,0.0016,0.0,0.0375,0.0,"Biological Sciences, Business & Marketing, Engineering, Physical Sciences, Psychology, Security & Law Enforcement, Social Sciences, Transportation, Visual & Performing Arts","Engineering (40%), Transportation (28%), Social Sciences (15%)"
104665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104708,0.0,0.0006,0.0,0.0,0.008,0.0059,0.0568,0.0,0.0328,0.0053,0.0127,0.0038,0.0009,0.0,0.0027,0.1358,0.0,0.0033,0.0015,0.0,0.0621,0.0092,0.0009,0.0,0.0148,0.0006,0.0169,0.0352,0.0074,0.0056,0.0,0.0512,0.0,0.0,0.2213,0.205,0.0976,0.0021,"Biological Sciences, Business & Marketing, Communication, Communications Technology, Computer Science, Education, Engineering, Engineering Technology, English, Family & Consumer Science, Foreign Languages, Health Professions, History, Liberal Arts/Humanities, Mathematics & Statistics, Mechanic & Repair, Multidisciplinary Studies, Natural Resources, Parks, Recreation & Fitness, Philosophy & Religious Studies, Physical Sciences, Psychology, Public Administration, Science Technology, Security & Law Enforcement, Social Sciences, Visual & Performing Arts","Visual & Performing Arts (22%), Health Professions (20%), Liberal Arts/Humanities (14%)"
